color_name,period,absolute_freq,relative_freq,absolute_freq_threshold,relative_freq_threshold
rose-pink,1860,10,0.013824557271663901,1,0.00138245572716639
sepia,1860,10,0.013824557271663901,1,0.00138245572716639
turquoise-blue,1860,10,0.013824557271663901,1,0.00138245572716639
ashen-gray,1860,9,0.01244210154449751,1,0.00138245572716639
dog-rose,1860,9,0.01244210154449751,1,0.00138245572716639
dust-colored,1860,9,0.01244210154449751,1,0.00138245572716639
golden-colored,1860,9,0.01244210154449751,1,0.00138245572716639
gray-green,1860,9,0.01244210154449751,1,0.00138245572716639
greenish-gray,1860,9,0.01244210154449751,1,0.00138245572716639
ink-black,1860,9,0.01244210154449751,1,0.00138245572716639
ochre,1860,9,0.01244210154449751,1,0.00138245572716639
rich-colored,1860,9,0.01244210154449751,1,0.00138245572716639
silver-white,1860,9,0.01244210154449751,1,0.00138245572716639
violet-blue,1860,9,0.01244210154449751,1,0.00138245572716639
amaranth,1860,8,0.01105964581733112,1,0.00138245572716639
apple-green,1860,8,0.01105964581733112,1,0.00138245572716639
buff-colored,1860,8,0.01105964581733112,1,0.00138245572716639
coffee-colored,1860,8,0.01105964581733112,1,0.00138245572716639
green-gray,1860,8,0.01105964581733112,1,0.00138245572716639
hazel-gray,1860,8,0.01105964581733112,1,0.00138245572716639
hyacinth,1860,8,0.01105964581733112,1,0.00138245572716639
clay-colored,1860,7,0.00967719009016473,1,0.00138245572716639
corn-colored,1860,7,0.00967719009016473,1,0.00138245572716639
dead-gold,1860,7,0.00967719009016473,1,0.00138245572716639
heliotrope,1860,7,0.00967719009016473,1,0.00138245572716639
liver-colored,1860,7,0.00967719009016473,1,0.00138245572716639
marble-white,1860,7,0.00967719009016473,1,0.00138245572716639
mouse-colored,1860,7,0.00967719009016473,1,0.00138245572716639
olive-colored,1860,7,0.00967719009016473,1,0.00138245572716639
oranger,1860,7,0.00967719009016473,1,0.00138245572716639
ruby-colored,1860,7,0.00967719009016473,1,0.00138245572716639
salmon-colored,1860,7,0.00967719009016473,1,0.00138245572716639
yellow-brown,1860,7,0.00967719009016473,1,0.00138245572716639
black-blue,1860,6,0.00829473436299834,1,0.00138245572716639
butternut-colored,1860,6,0.00829473436299834,1,0.00138245572716639
cinnamon-colored,1860,6,0.00829473436299834,1,0.00138245572716639
cream-color,1860,6,0.00829473436299834,1,0.00138245572716639
dun-colored,1860,6,0.00829473436299834,1,0.00138245572716639
ever-green,1860,6,0.00829473436299834,1,0.00138245572716639
flesh-colored,1860,6,0.00829473436299834,1,0.00138245572716639
gaily-colored,1860,6,0.00829473436299834,1,0.00138245572716639
grayest,1860,6,0.00829473436299834,1,0.00138245572716639
mahogany-colored,1860,6,0.00829473436299834,1,0.00138245572716639
moss-rose,1860,6,0.00829473436299834,1,0.00138245572716639
mud-colored,1860,6,0.00829473436299834,1,0.00138245572716639
olive-purple,1860,6,0.00829473436299834,1,0.00138245572716639
pinker,1860,6,0.00829473436299834,1,0.00138245572716639
primrose-colored,1860,6,0.00829473436299834,1,0.00138245572716639
rich-brown,1860,6,0.00829473436299834,1,0.00138245572716639
sea-blue,1860,6,0.00829473436299834,1,0.00138245572716639
soft-brown,1860,6,0.00829473436299834,1,0.00138245572716639
stone-colored,1860,6,0.00829473436299834,1,0.00138245572716639
umber,1860,6,0.00829473436299834,1,0.00138245572716639
black-brown,1860,5,0.0069122786358319505,1,0.00138245572716639
bronze-red,1860,5,0.0069122786358319505,1,0.00138245572716639
brownest,1860,5,0.0069122786358319505,1,0.00138245572716639
burgundy,1860,5,0.0069122786358319505,1,0.00138245572716639
cobalt-blue,1860,5,0.0069122786358319505,1,0.00138245572716639
dapple-gray,1860,5,0.0069122786358319505,1,0.00138245572716639
fair-green,1860,5,0.0069122786358319505,1,0.00138245572716639
flake-white,1860,5,0.0069122786358319505,1,0.00138245572716639
gold-brown,1860,5,0.0069122786358319505,1,0.00138245572716639
mulberry-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
navy-blue,1860,5,0.0069122786358319505,1,0.00138245572716639
night-black,1860,5,0.0069122786358319505,1,0.00138245572716639
orange-tawny,1860,5,0.0069122786358319505,1,0.00138245572716639
over-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
pearl-white,1860,5,0.0069122786358319505,1,0.00138245572716639
pink-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
purple-red,1860,5,0.0069122786358319505,1,0.00138245572716639
purply,1860,5,0.0069122786358319505,1,0.00138245572716639
sage-green,1860,5,0.0069122786358319505,1,0.00138245572716639
sober-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
tan-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
terra-cotta,1860,5,0.0069122786358319505,1,0.00138245572716639
variously-colored,1860,5,0.0069122786358319505,1,0.00138245572716639
violet-gray,1860,5,0.0069122786358319505,1,0.00138245572716639
yellow-white,1860,5,0.0069122786358319505,1,0.00138245572716639
yellowest,1860,5,0.0069122786358319505,1,0.00138245572716639
yellowish-green,1860,5,0.0069122786358319505,1,0.00138245572716639
ash-colored,1860,4,0.00552982290866556,1,0.00138245572716639
brick-dust,1860,4,0.00552982290866556,1,0.00138245572716639
brightly-colored,1860,4,0.00552982290866556,1,0.00138245572716639
burnt-sienna,1860,4,0.00552982290866556,1,0.00138245572716639
chalcedony,1860,4,0.00552982290866556,1,0.00138245572716639
chalky-white,1860,4,0.00552982290866556,1,0.00138245572716639
china-blue,1860,4,0.00552982290866556,1,0.00138245572716639
crimson-colored,1860,4,0.00552982290866556,1,0.00138245572716639
custard-colored,1860,4,0.00552982290866556,1,0.00138245572716639
different-colored,1860,4,0.00552982290866556,1,0.00138245572716639
dirty-white,1860,4,0.00552982290866556,1,0.00138245572716639
eggshell,1860,4,0.00552982290866556,1,0.00138245572716639
gaudily-colored,1860,4,0.00552982290866556,1,0.00138245572716639
green-blue,1860,4,0.00552982290866556,1,0.00138245572716639
hazel-brown,1860,4,0.00552982290866556,1,0.00138245572716639
ivory-white,1860,4,0.00552982290866556,1,0.00138245572716639
pearly-white,1860,4,0.00552982290866556,1,0.00138245572716639
pinkest,1860,4,0.00552982290866556,1,0.00138245572716639
pomegranate-colored,1860,4,0.00552982290866556,1,0.00138245572716639
rainbow-colored,1860,4,0.00552982290866556,1,0.00138245572716639
ruddy-brown,1860,4,0.00552982290866556,1,0.00138245572716639
rusty-brown,1860,4,0.00552982290866556,1,0.00138245572716639
silvery-white,1860,4,0.00552982290866556,1,0.00138245572716639
soft-gray,1860,4,0.00552982290866556,1,0.00138245572716639
tender-green,1860,4,0.00552982290866556,1,0.00138245572716639
tow-colored,1860,4,0.00552982290866556,1,0.00138245572716639
umber-colored,1860,4,0.00552982290866556,1,0.00138245572716639
winter-green,1860,4,0.00552982290866556,1,0.00138245572716639
yellowish-brown,1860,4,0.00552982290866556,1,0.00138245572716639
aquamarine,1860,3,0.00414736718149917,1,0.00138245572716639
ash-gray,1860,3,0.00414736718149917,1,0.00138245572716639
ashy-gray,1860,3,0.00414736718149917,1,0.00138245572716639
berry-brown,1860,3,0.00414736718149917,1,0.00138245572716639
black-white,1860,3,0.00414736718149917,1,0.00138245572716639
blackish,1860,3,0.00414736718149917,1,0.00138245572716639
blue-white,1860,3,0.00414736718149917,1,0.00138245572716639
bluish-white,1860,3,0.00414736718149917,1,0.00138245572716639
briar-rose,1860,3,0.00414736718149917,1,0.00138245572716639
brick-red,1860,3,0.00414736718149917,1,0.00138245572716639
brilliant-colored,1860,3,0.00414736718149917,1,0.00138245572716639
brilliantly-colored,1860,3,0.00414736718149917,1,0.00138245572716639
bronze-colored,1860,3,0.00414736718149917,1,0.00138245572716639
brown-red,1860,3,0.00414736718149917,1,0.00138245572716639
cherry-red,1860,3,0.00414736718149917,1,0.00138245572716639
chestnut-brown,1860,3,0.00414736718149917,1,0.00138245572716639
chestnut-colored,1860,3,0.00414736718149917,1,0.00138245572716639
crow-black,1860,3,0.00414736718149917,1,0.00138245572716639
dappled-gray,1860,3,0.00414736718149917,1,0.00138245572716639
deep-colored,1860,3,0.00414736718149917,1,0.00138245572716639
dull-colored,1860,3,0.00414736718149917,1,0.00138245572716639
dusky-red,1860,3,0.00414736718149917,1,0.00138245572716639
gaudy-colored,1860,3,0.00414736718149917,1,0.00138245572716639
golden-gray,1860,3,0.00414736718149917,1,0.00138245572716639
golden-red,1860,3,0.00414736718149917,1,0.00138245572716639
golden-yellow,1860,3,0.00414736718149917,1,0.00138245572716639
gray-brown,1860,3,0.00414736718149917,1,0.00138245572716639
grayish-blue,1860,3,0.00414736718149917,1,0.00138245572716639
grayish-white,1860,3,0.00414736718149917,1,0.00138245572716639
greenish-blue,1860,3,0.00414736718149917,1,0.00138245572716639
hay-colored,1860,3,0.00414736718149917,1,0.00138245572716639
lead-color,1860,3,0.00414736718149917,1,0.00138245572716639
lighter-colored,1860,3,0.00414736718149917,1,0.00138245572716639
lint-white,1860,3,0.00414736718149917,1,0.00138245572716639
maize-colored,1860,3,0.00414736718149917,1,0.00138245572716639
marigold,1860,3,0.00414736718149917,1,0.00138245572716639
mauve-colored,1860,3,0.00414736718149917,1,0.00138245572716639
murrey-colored,1860,3,0.00414736718149917,1,0.00138245572716639
prussian-blue,1860,3,0.00414736718149917,1,0.00138245572716639
purple-gray,1860,3,0.00414736718149917,1,0.00138245572716639
purply-black,1860,3,0.00414736718149917,1,0.00138245572716639
red-ochre,1860,3,0.00414736718149917,1,0.00138245572716639
red-rose,1860,3,0.00414736718149917,1,0.00138245572716639
reddish-colored,1860,3,0.00414736718149917,1,0.00138245572716639
russet-colored,1860,3,0.00414736718149917,1,0.00138245572716639
rust-colored,1860,3,0.00414736718149917,1,0.00138245572716639
sea-pink,1860,3,0.00414736718149917,1,0.00138245572716639
shell-pink,1860,3,0.00414736718149917,1,0.00138245572716639
silvery-gray,1860,3,0.00414736718149917,1,0.00138245572716639
sky-colored,1860,3,0.00414736718149917,1,0.00138245572716639
sloe-black,1860,3,0.00414736718149917,1,0.00138245572716639
smoke-colored,1860,3,0.00414736718149917,1,0.00138245572716639
snuff-brown,1860,3,0.00414736718149917,1,0.00138245572716639
steel-colored,1860,3,0.00414736718149917,1,0.00138245572716639
strange-colored,1860,3,0.00414736718149917,1,0.00138245572716639
sunny-brown,1860,3,0.00414736718149917,1,0.00138245572716639
tawny-colored,1860,3,0.00414736718149917,1,0.00138245572716639
tri-colored,1860,3,0.00414736718149917,1,0.00138245572716639
various-colored,1860,3,0.00414736718149917,1,0.00138245572716639
yellow-gray,1860,3,0.00414736718149917,1,0.00138245572716639
yellow-green,1860,3,0.00414736718149917,1,0.00138245572716639
yellowish-white,1860,3,0.00414736718149917,1,0.00138245572716639
bamboo-colored,1860,2,0.00276491145433278,1,0.00138245572716639
bi-colored,1860,2,0.00276491145433278,1,0.00138245572716639
bird-lime,1860,2,0.00276491145433278,1,0.00138245572716639
bistre-colored,1860,2,0.00276491145433278,1,0.00138245572716639
black-and-tan,1860,2,0.00276491145433278,1,0.00138245572716639
blueish-gray,1860,2,0.00276491145433278,1,0.00138245572716639
blush-colored,1860,2,0.00276491145433278,1,0.00138245572716639
boot-black,1860,2,0.00276491145433278,1,0.00138245572716639
brown-gray,1860,2,0.00276491145433278,1,0.00138245572716639
carnation-colored,1860,2,0.00276491145433278,1,0.00138245572716639
carrot-colored,1860,2,0.00276491145433278,1,0.00138245572716639
clear-brown,1860,2,0.00276491145433278,1,0.00138245572716639
cold-blue,1860,2,0.00276491145433278,1,0.00138245572716639
cool-colored,1860,2,0.00276491145433278,1,0.00138245572716639
copper-gilt,1860,2,0.00276491145433278,1,0.00138245572716639
cream-white,1860,2,0.00276491145433278,1,0.00138245572716639
creamy-white,1860,2,0.00276491145433278,1,0.00138245572716639
crimson-golden,1860,2,0.00276491145433278,1,0.00138245572716639
crimson-pink,1860,2,0.00276491145433278,1,0.00138245572716639
darkly-colored,1860,2,0.00276491145433278,1,0.00138245572716639
dead-black,1860,2,0.00276491145433278,1,0.00138245572716639
differently-colored,1860,2,0.00276491145433278,1,0.00138245572716639
dirt-colored,1860,2,0.00276491145433278,1,0.00138245572716639
dirty-brown,1860,2,0.00276491145433278,1,0.00138245572716639
double-brown,1860,2,0.00276491145433278,1,0.00138245572716639
dove-color,1860,2,0.00276491145433278,1,0.00138245572716639
dull-blue,1860,2,0.00276491145433278,1,0.00138245572716639
dull-gray,1860,2,0.00276491145433278,1,0.00138245572716639
dusty-white,1860,2,0.00276491145433278,1,0.00138245572716639
ebon-colored,1860,2,0.00276491145433278,1,0.00138245572716639
free-colored,1860,2,0.00276491145433278,1,0.00138245572716639
fuschia,1860,2,0.00276491145433278,1,0.00138245572716639
gold-green,1860,2,0.00276491145433278,1,0.00138245572716639
golden-bronze,1860,2,0.00276491145433278,1,0.00138245572716639
golden-green,1860,2,0.00276491145433278,1,0.00138245572716639
gray-black,1860,2,0.00276491145433278,1,0.00138245572716639
gray-purple,1860,2,0.00276491145433278,1,0.00138245572716639
grayish-colored,1860,2,0.00276491145433278,1,0.00138245572716639
green-colored,1860,2,0.00276491145433278,1,0.00138245572716639
greenish-brown,1860,2,0.00276491145433278,1,0.00138245572716639
greeny,1860,2,0.00276491145433278,1,0.00138245572716639
guinea-colored,1860,2,0.00276491145433278,1,0.00138245572716639
half-colored,1860,2,0.00276491145433278,1,0.00138245572716639
henna,1860,2,0.00276491145433278,1,0.00138245572716639
madder-brown,1860,2,0.00276491145433278,1,0.00138245572716639
magenta,1860,2,0.00276491145433278,1,0.00138245572716639
molasses-colored,1860,2,0.00276491145433278,1,0.00138245572716639
moss-green,1860,2,0.00276491145433278,1,0.00138245572716639
moss-pink,1860,2,0.00276491145433278,1,0.00138245572716639
mountain-pink,1860,2,0.00276491145433278,1,0.00138245572716639
neutral-colored,1860,2,0.00276491145433278,1,0.00138245572716639
oak-brown,1860,2,0.00276491145433278,1,0.00138245572716639
oakum-colored,1860,2,0.00276491145433278,1,0.00138245572716639
ochre-colored,1860,2,0.00276491145433278,1,0.00138245572716639
orange-red,1860,2,0.00276491145433278,1,0.00138245572716639
orchid,1860,2,0.00276491145433278,1,0.00138245572716639
parchment-colored,1860,2,0.00276491145433278,1,0.00138245572716639
pearly-gray,1860,2,0.00276491145433278,1,0.00138245572716639
pistachio,1860,2,0.00276491145433278,1,0.00138245572716639
pitch-black,1860,2,0.00276491145433278,1,0.00138245572716639
platinum,1860,2,0.00276491145433278,1,0.00138245572716639
powder-blue,1860,2,0.00276491145433278,1,0.00138245572716639
pretty-colored,1860,2,0.00276491145433278,1,0.00138245572716639
purplish-black,1860,2,0.00276491145433278,1,0.00138245572716639
rhubarb-colored,1860,2,0.00276491145433278,1,0.00138245572716639
rosy-violet,1860,2,0.00276491145433278,1,0.00138245572716639
ruby-red,1860,2,0.00276491145433278,1,0.00138245572716639
salt-colored,1860,2,0.00276491145433278,1,0.00138245572716639
sand-colored,1860,2,0.00276491145433278,1,0.00138245572716639
sandy-red,1860,2,0.00276491145433278,1,0.00138245572716639
shrimp-colored,1860,2,0.00276491145433278,1,0.00138245572716639
slate-blue,1860,2,0.00276491145433278,1,0.00138245572716639
slate-gray,1860,2,0.00276491145433278,1,0.00138245572716639
slaty-blue,1860,2,0.00276491145433278,1,0.00138245572716639
soft-colored,1860,2,0.00276491145433278,1,0.00138245572716639
tan-color,1860,2,0.00276491145433278,1,0.00138245572716639
tawny-brown,1860,2,0.00276491145433278,1,0.00138245572716639
tyrian-purple,1860,2,0.00276491145433278,1,0.00138245572716639
vermilion-colored,1860,2,0.00276491145433278,1,0.00138245572716639
walnut-brown,1860,2,0.00276491145433278,1,0.00138245572716639
warm-colored,1860,2,0.00276491145433278,1,0.00138245572716639
wild-pigeon-blue,1860,2,0.00276491145433278,1,0.00138245572716639
wine-colored,1860,2,0.00276491145433278,1,0.00138245572716639
wine-red,1860,2,0.00276491145433278,1,0.00138245572716639
wood-colored,1860,2,0.00276491145433278,1,0.00138245572716639
Lead-colored,1860,1,0.00138245572716639,1,0.00138245572716639
alabaster-white,1860,1,0.00138245572716639,1,0.00138245572716639
ale-colored,1860,1,0.00138245572716639,1,0.00138245572716639
apple-gray,1860,1,0.00138245572716639,1,0.00138245572716639
apple-red,1860,1,0.00138245572716639,1,0.00138245572716639
apricot-colored,1860,1,0.00138245572716639,1,0.00138245572716639
ash-color,1860,1,0.00138245572716639,1,0.00138245572716639
ashy-white,1860,1,0.00138245572716639,1,0.00138245572716639
azure-blue,1860,1,0.00138245572716639,1,0.00138245572716639
bad-colored,1860,1,0.00138245572716639,1,0.00138245572716639
bay-colored,1860,1,0.00138245572716639,1,0.00138245572716639
beautiful-colored,1860,1,0.00138245572716639,1,0.00138245572716639
beige,1860,1,0.00138245572716639,1,0.00138245572716639
bhickish-green,1860,1,0.00138245572716639,1,0.00138245572716639
bhie-gray,1860,1,0.00138245572716639,1,0.00138245572716639
black-colored,1860,1,0.00138245572716639,1,0.00138245572716639
black-gray,1860,1,0.00138245572716639,1,0.00138245572716639
black-green,1860,1,0.00138245572716639,1,0.00138245572716639
black-tan,1860,1,0.00138245572716639,1,0.00138245572716639
blackish-blue,1860,1,0.00138245572716639,1,0.00138245572716639
bleach-green,1860,1,0.00138245572716639,1,0.00138245572716639
blood-colored,1860,1,0.00138245572716639,1,0.00138245572716639
blood-crimson,1860,1,0.00138245572716639,1,0.00138245572716639
bloody-black,1860,1,0.00138245572716639,1,0.00138245572716639
bloom-colored,1860,1,0.00138245572716639,1,0.00138245572716639
blue-and-gold,1860,1,0.00138245572716639,1,0.00138245572716639
blue-colored,1860,1,0.00138245572716639,1,0.00138245572716639
blueand-white,1860,1,0.00138245572716639,1,0.00138245572716639
blueish-black,1860,1,0.00138245572716639,1,0.00138245572716639
bluish-black,1860,1,0.00138245572716639,1,0.00138245572716639
bluish-green,1860,1,0.00138245572716639,1,0.00138245572716639
bluish-red,1860,1,0.00138245572716639,1,0.00138245572716639
bordeaux,1860,1,0.00138245572716639,1,0.00138245572716639
bowhng-green,1860,1,0.00138245572716639,1,0.00138245572716639
bracken-green,1860,1,0.00138245572716639,1,0.00138245572716639
branded-gray,1860,1,0.00138245572716639,1,0.00138245572716639
brass-color,1860,1,0.00138245572716639,1,0.00138245572716639
brassy-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
brick-brown,1860,1,0.00138245572716639,1,0.00138245572716639
brick-colored,1860,1,0.00138245572716639,1,0.00138245572716639
brick-dust-colored,1860,1,0.00138245572716639,1,0.00138245572716639
brickdust-colored,1860,1,0.00138245572716639,1,0.00138245572716639
brid-lime,1860,1,0.00138245572716639,1,0.00138245572716639
bride-white,1860,1,0.00138245572716639,1,0.00138245572716639
bronze-brown,1860,1,0.00138245572716639,1,0.00138245572716639
brown-colored,1860,1,0.00138245572716639,1,0.00138245572716639
brown-orange,1860,1,0.00138245572716639,1,0.00138245572716639
brownish-black,1860,1,0.00138245572716639,1,0.00138245572716639
brownish-colored,1860,1,0.00138245572716639,1,0.00138245572716639
browny,1860,1,0.00138245572716639,1,0.00138245572716639
bruise-purple,1860,1,0.00138245572716639,1,0.00138245572716639
burning-red,1860,1,0.00138245572716639,1,0.00138245572716639
burnished-brown,1860,1,0.00138245572716639,1,0.00138245572716639
cabbage-rose,1860,1,0.00138245572716639,1,0.00138245572716639
carefully-colored,1860,1,0.00138245572716639,1,0.00138245572716639
carroty-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
carved-ivory,1860,1,0.00138245572716639,1,0.00138245572716639
cheese-colored,1860,1,0.00138245572716639,1,0.00138245572716639
chestnnt-brown,1860,1,0.00138245572716639,1,0.00138245572716639
chestnut-red,1860,1,0.00138245572716639,1,0.00138245572716639
chintz-colored,1860,1,0.00138245572716639,1,0.00138245572716639
chocolate-brown,1860,1,0.00138245572716639,1,0.00138245572716639
chrome-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
cinnabar,1860,1,0.00138245572716639,1,0.00138245572716639
clay-white,1860,1,0.00138245572716639,1,0.00138245572716639
cliina-blue,1860,1,0.00138245572716639,1,0.00138245572716639
cloudy-white,1860,1,0.00138245572716639,1,0.00138245572716639
clover-white,1860,1,0.00138245572716639,1,0.00138245572716639
cofiin-black,1860,1,0.00138245572716639,1,0.00138245572716639
cold-cream,1860,1,0.00138245572716639,1,0.00138245572716639
copper-red,1860,1,0.00138245572716639,1,0.00138245572716639
corn-color,1860,1,0.00138245572716639,1,0.00138245572716639
couleur-de-rose,1860,1,0.00138245572716639,1,0.00138245572716639
cow-colored,1860,1,0.00138245572716639,1,0.00138245572716639
crimson-color,1860,1,0.00138245572716639,1,0.00138245572716639
crimson-red,1860,1,0.00138245572716639,1,0.00138245572716639
daik-green,1860,1,0.00138245572716639,1,0.00138245572716639
damaged-orange,1860,1,0.00138245572716639,1,0.00138245572716639
damask-rose,1860,1,0.00138245572716639,1,0.00138245572716639
darker-colored,1860,1,0.00138245572716639,1,0.00138245572716639
dazzling-white,1860,1,0.00138245572716639,1,0.00138245572716639
deadly-white,1860,1,0.00138245572716639,1,0.00138245572716639
delicate-colored,1860,1,0.00138245572716639,1,0.00138245572716639
delicately-colored,1860,1,0.00138245572716639,1,0.00138245572716639
dim-blue,1860,1,0.00138245572716639,1,0.00138245572716639
dingy-colored,1860,1,0.00138245572716639,1,0.00138245572716639
dingy-gilt,1860,1,0.00138245572716639,1,0.00138245572716639
dingy-red,1860,1,0.00138245572716639,1,0.00138245572716639
dirty-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
distressingly-green,1860,1,0.00138245572716639,1,0.00138245572716639
dull-purple,1860,1,0.00138245572716639,1,0.00138245572716639
dun-blue,1860,1,0.00138245572716639,1,0.00138245572716639
dun-color,1860,1,0.00138245572716639,1,0.00138245572716639
dusk-red,1860,1,0.00138245572716639,1,0.00138245572716639
dusky-green,1860,1,0.00138245572716639,1,0.00138245572716639
dusky-white,1860,1,0.00138245572716639,1,0.00138245572716639
dusky-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
earth-colored,1860,1,0.00138245572716639,1,0.00138245572716639
emerald-colored,1860,1,0.00138245572716639,1,0.00138245572716639
evening-red,1860,1,0.00138245572716639,1,0.00138245572716639
ever-sanguine,1860,1,0.00138245572716639,1,0.00138245572716639
exquisitely-colored,1860,1,0.00138245572716639,1,0.00138245572716639
faint-blue,1860,1,0.00138245572716639,1,0.00138245572716639
faint-gray,1860,1,0.00138245572716639,1,0.00138245572716639
faintly-azure,1860,1,0.00138245572716639,1,0.00138245572716639
faintly-colored,1860,1,0.00138245572716639,1,0.00138245572716639
fern-red,1860,1,0.00138245572716639,1,0.00138245572716639
ferret-red,1860,1,0.00138245572716639,1,0.00138245572716639
finch-colored,1860,1,0.00138245572716639,1,0.00138245572716639
fine-colored,1860,1,0.00138245572716639,1,0.00138245572716639
fire-opal,1860,1,0.00138245572716639,1,0.00138245572716639
fishy-green,1860,1,0.00138245572716639,1,0.00138245572716639
five-shilling-brown,1860,1,0.00138245572716639,1,0.00138245572716639
flame-red,1860,1,0.00138245572716639,1,0.00138245572716639
floury-white,1860,1,0.00138245572716639,1,0.00138245572716639
forest-green,1860,1,0.00138245572716639,1,0.00138245572716639
foxy-black,1860,1,0.00138245572716639,1,0.00138245572716639
foxy-red,1860,1,0.00138245572716639,1,0.00138245572716639
full-colored,1860,1,0.00138245572716639,1,0.00138245572716639
gamboge-colored,1860,1,0.00138245572716639,1,0.00138245572716639
garnet-colored,1860,1,0.00138245572716639,1,0.00138245572716639
gentianella-colored,1860,1,0.00138245572716639,1,0.00138245572716639
geranium-colored,1860,1,0.00138245572716639,1,0.00138245572716639
gilded-bronze,1860,1,0.00138245572716639,1,0.00138245572716639
gipsj-colored,1860,1,0.00138245572716639,1,0.00138245572716639
glassy-blue,1860,1,0.00138245572716639,1,0.00138245572716639
glossy-white,1860,1,0.00138245572716639,1,0.00138245572716639
gorgeously-colored,1860,1,0.00138245572716639,1,0.00138245572716639
gosling-green,1860,1,0.00138245572716639,1,0.00138245572716639
gray-colored,1860,1,0.00138245572716639,1,0.00138245572716639
gray-red,1860,1,0.00138245572716639,1,0.00138245572716639
gray-white,1860,1,0.00138245572716639,1,0.00138245572716639
grayish-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
green-black,1860,1,0.00138245572716639,1,0.00138245572716639
green-white,1860,1,0.00138245572716639,1,0.00138245572716639
greenish-gold,1860,1,0.00138245572716639,1,0.00138245572716639
greenish-yellow,1860,1,0.00138245572716639,1,0.00138245572716639
hay-green,1860,1,0.00138245572716639,1,0.00138245572716639
hazel-green,1860,1,0.00138245572716639,1,0.00138245572716639
heather-colored,1860,1,0.00138245572716639,1,0.00138245572716639
hodden-gray,1860,1,0.00138245572716639,1,0.00138245572716639
hyacinth-colored,1860,1,0.00138245572716639,1,0.00138245572716639
incarnadine,1860,1,0.00138245572716639,1,0.00138245572716639
indigo-colored,1860,1,0.00138245572716639,1,0.00138245572716639
inky-black,1860,1,0.00138245572716639,1,0.00138245572716639
invisible-green,1860,1,0.00138245572716639,1,0.00138245572716639
jaundice-colored,1860,1,0.00138245572716639,1,0.00138245572716639
jetty-black,1860,1,0.00138245572716639,1,0.00138245572716639
lavender-gray,1860,1,0.00138245572716639,1,0.00138245572716639
leaden-black,1860,1,0.00138245572716639,1,0.00138245572716639
leaden-blue,1860,1,0.00138245572716639,1,0.00138245572716639
leaden-gray,1860,1,0.00138245572716639,1,0.00138245572716639
leaden-green,1860,1,0.00138245572716639,1,0.00138245572716639
leather-brown,1860,1,0.00138245572716639,1,0.00138245572716639
leather-colored,1860,1,0.00138245572716639,1,0.00138245572716639
lichen-colored,1860,1,0.00138245572716639,1,0.00138245572716639
lighter-blue,1860,1,0.00138245572716639,1,0.00138245572716639
lightish-gray,1860,1,0.00138245572716639,1,0.00138245572716639
lilac-colored,1860,1,0.00138245572716639,1,0.00138245572716639
lion-brown,1860,1,0.00138245572716639,1,0.00138245572716639
lion-colored,1860,1,0.00138245572716639,1,0.00138245572716639
maiden-white,1860,1,0.00138245572716639,1,0.00138245572716639
misty-gray,1860,1,0.00138245572716639,1,0.00138245572716639
moss-colored,1860,1,0.00138245572716639,1,0.00138245572716639
motley-colored,1860,1,0.00138245572716639,1,0.00138245572716639
mouse-color,1860,1,0.00138245572716639,1,0.00138245572716639
mouse-dun,1860,1,0.00138245572716639,1,0.00138245572716639
muddy-brown,1860,1,0.00138245572716639,1,0.00138245572716639
mummy-colored,1860,1,0.00138245572716639,1,0.00138245572716639
mustard-colored,1860,1,0.00138245572716639,1,0.00138245572716639
myriad-colored,1860,1,0.00138245572716639,1,0.00138245572716639
nacre,1860,1,0.00138245572716639,1,0.00138245572716639
nutmeg-gray,1860,1,0.00138245572716639,1,0.00138245572716639
oat-colored,1860,1,0.00138245572716639,1,0.00138245572716639
oil-color,1860,1,0.00138245572716639,1,0.00138245572716639
oily-black,1860,1,0.00138245572716639,1,0.00138245572716639
olive-gray,1860,1,0.00138245572716639,1,0.00138245572716639
one-colored,1860,1,0.00138245572716639,1,0.00138245572716639
oyster-sauce-colored,1860,1,0.00138245572716639,1,0.00138245572716639
pale-colored,1860,1,0.00138245572716639,1,0.00138245572716639
pearly-colored,1860,1,0.00138245572716639,1,0.00138245572716639
peat-colored,1860,1,0.00138245572716639,1,0.00138245572716639
pigeon-blue,1860,1,0.00138245572716639,1,0.00138245572716639
pinkish-green,1860,1,0.00138245572716639,1,0.00138245572716639
pitch-brown,1860,1,0.00138245572716639,1,0.00138245572716639
plain-colored,1860,1,0.00138245572716639,1,0.00138245572716639
purple-blue,1860,1,0.00138245572716639,1,0.00138245572716639
purple-crimson,1860,1,0.00138245572716639,1,0.00138245572716639
purpler,1860,1,0.00138245572716639,1,0.00138245572716639
purplest,1860,1,0.00138245572716639,1,0.00138245572716639
